"Event" "Date" "Miyu Yamashita" "KANNA" "Chikage Kiba" "Shoko Nakajima" "Ayumi Takada" "Nonoko" "Yuka Sakazaki" "Ura Erika" "Rika Tatsumi" "Erin" "Saki Akai" "Akane Miura" "Ai Shimizu" "Hyper Misao" "MIZUHO" "Azusa Takigawa" "Saki Akamiya" "Yuu" "Nodoka-Oneesan" "Marika Kobashi" "Candice LeRae" "Maho Kurone" "Hinako" "Reika Saiki" "Mil Clown" "Cherry" "Laura James" "Maki Itoh" "Sakisama" "Martha" "Yuna Manase" "Mizuki" "Yukio Saint Laurent" "Yuki Kamifuku" "Solo Darling" "Meiko Satomura" "Shiro Koshinaka"
"69" "Tokyo Game Show 2016 4Gamer.net X TJPW Day 1 Part 2" 2016-09-17 1660.30162088143 1511.01830177157 1572.8018404591 1590.02136645899 1469.17568639486 1542.88807988713 1494.85872766473 1496.75982569338 1396.99867445916 1428.3902660907 1585.36672894507 1569.2843885221 1569.8393626909 1416.93507517492 1419.10356495493 1343.69888099032 1525.82405845551 1622.10333545509 1385.92574080557 1404.2546791361 1683.23871924804 1492.37648064437 NA 1518.83459521601 NA NA NA NA NA NA NA NA NA NA NA NA NA
"70" "Tokyo Game Show 2016 4Gamer.net X TJPW Day 2 Part 1" 2016-09-18 1664.87338304372 1497.84950314984 1572.8018404591 1590.02136645899 1469.17568639486 1542.88807988713 1492.57284658359 1496.75982569338 1410.16747308089 1428.3902660907 1585.36672894507 1569.2843885221 1569.8393626909 1416.93507517492 1419.10356495493 1339.12711882804 1525.82405845551 1622.10333545509 1385.92574080557 1406.54056021724 1683.23871924804 1492.37648064437 NA 1518.83459521601 NA NA NA NA NA NA NA NA NA NA NA NA NA
"71" "Tokyo Game Show 2016 4Gamer.net X TJPW Day 2 Part 2" 2016-09-18 1669.44402116133 1497.84950314984 1572.8018404591 1597.28265064964 1469.17568639486 1549.41374543023 1492.57284658359 1496.75982569338 1410.16747308089 1428.3902660907 1585.36672894507 1571.5697075809 1569.8393626909 1410.40940963181 1419.10356495493 1339.12711882804 1525.82405845551 1619.81801639629 1381.35510268797 1406.54056021724 1683.23871924804 1485.11519645372 NA 1518.83459521601 NA NA NA NA NA NA NA NA NA NA NA NA NA
"72" "Shinjuku Love Rin" 2016-09-22 1658.02530498464 1502.85387786803 1572.8018404591 1594.78046329055 1469.17568639486 1556.31278816557 1480.24452642626 1496.75982569338 1422.49579323822 1428.3902660907 1587.86891630417 1569.0675202218 1572.34155005 1419.57510335787 1419.10356495493 1334.90181867906 1525.82405845551 1631.23673257298 1372.1894089619 1403.86681763088 1683.23871924804 1480.11082173553 NA 1518.83459521601 NA NA NA NA NA NA NA NA NA NA NA NA NA
"73" "Osaka Love Rin" 2016-10-16 1660.99031982406 1502.85387786803 1572.8018404591 1601.60542764143 1469.17568639486 1545.23824367864 1480.24452642626 1496.75982569338 1428.42582291707 1428.3902660907 1587.86891630417 1574.64130921569 1572.34155005 1411.84943990567 1419.10356495493 1331.66564096741 1525.82405845551 1628.27171773355 1366.25937928305 1398.293028637 1683.23871924804 1476.52203509629 NA 1529.90913970294 1507.7256634522 NA NA NA NA NA NA NA NA NA NA NA NA
"74" "Yokohama Music & Super Universal Festival Part 1" 2016-10-22 1666.12930843493 1502.85387786803 1572.8018404591 1606.34122512025 1469.17568639486 1545.23824367864 1480.24452642626 1496.75982569338 1425.82054240382 1428.3902660907 1587.86891630417 1574.64130921569 1572.34155005 1406.63887887917 1419.10356495493 1331.66564096741 1525.82405845551 1633.48227876006 1368.8646597963 1393.55723115818 1683.23871924804 1471.38304648542 NA 1529.90913970294 1507.7256634522 NA NA NA NA NA NA NA NA NA NA NA NA
"75" "Yokohama Music & Super Universal Festival Part 2" 2016-10-22 1663.37199953178 1502.85387786803 1572.8018404591 1609.0985340234 1469.17568639486 1549.76389323403 1480.24452642626 1496.75982569338 1425.82054240382 1428.3902660907 1587.86891630417 1580.15592702199 1572.34155005 1399.46897907614 1419.10356495493 1327.13999141202 1525.82405845551 1633.48227876006 1368.8646597963 1388.04261335188 1683.23871924804 1471.38304648542 NA 1529.90913970294 1514.89556325523 NA NA NA NA NA NA NA NA NA NA NA NA
"76" "In A Corner Of A City Called Yokohama" 2016-10-29 1666.77398643583 1502.85387786803 1572.8018404591 1603.08479667681 1469.17568639486 1554.10970410504 1480.24452642626 1496.75982569338 1421.17464103841 1428.3902660907 1587.86891630417 1576.10135369397 1572.34155005 1395.66883214505 1419.10356495493 1322.79418054101 1525.82405845551 1638.12818012546 1372.91923312432 1384.64062644783 1683.23871924804 1463.27389982939 NA 1538.01828635898 1524.70944753291 NA NA NA NA NA NA NA NA NA NA NA NA
"77" "Battle Mission 2016 Code.5" 2016-11-12 1669.88539199593 1502.85387786803 1572.8018404591 1607.50273305352 1469.17568639486 1551.04815820387 1480.24452642626 1496.75982569338 1416.75670466171 1428.3902660907 1587.86891630417 1573.89238550562 1572.34155005 1398.73037804621 1419.10356495493 1316.67108873868 1525.82405845551 1640.33714831382 1369.80782756423 1384.64062644783 1683.23871924804 1455.02395508643 NA 1544.14137816131 1532.95939227587 NA NA NA NA NA NA NA NA NA NA NA NA
"78" "Battle Mission 2016 Code.6" 2016-11-20 1669.88539199593 1502.85387786803 1572.8018404591 1607.50273305352 1469.17568639486 1558.35264548404 1480.24452642626 1496.75982569338 1423.95313397272 1428.3902660907 1587.86891630417 1573.89238550562 1572.34155005 1402.43847398856 1419.10356495493 1309.47465942767 1525.82405845551 1636.62905237146 1362.39163567952 1384.64062644783 1683.23871924804 1447.71946780626 NA 1544.14137816131 1540.37558416057 NA NA NA NA NA NA NA NA NA NA NA NA
"79" "In A Corner Of A City Called Kasukabe" 2016-12-10 1669.13735686979 1502.85387786803 1572.8018404591 1608.9988033058 1469.17568639486 1554.82077820803 1480.24452642626 1496.75982569338 1431.01686852473 1428.3902660907 1587.86891630417 1578.45993302083 1572.34155005 1405.97034126457 1419.10356495493 1302.41092487565 1525.82405845551 1635.13298211918 1357.82408816431 1384.64062644783 1683.23871924804 1440.42559247148 NA 1551.43525349609 1541.12361928671 NA NA NA NA NA NA NA NA NA NA NA NA
"80" "Tokyo Joshi Pro '17" 2017-01-04 1656.84000979231 1502.85387786803 1572.8018404591 1599.74958996777 1469.17568639486 1552.63797335368 1480.24452642626 1496.75982569338 1440.86723115349 1428.3902660907 1600.16626338164 1578.45993302083 1576.70715975871 1403.20637937325 1419.10356495493 1298.04531516694 1525.82405845551 1644.38219545721 1355.93007726051 1384.64062644783 1669.36214556318 1433.33919173404 NA 1559.96554921487 1555.00019297157 1751.8940109038 1537.18280485436 1491.46970428122 NA NA NA NA NA NA NA NA NA
"81" "Girls Fight Out #1" 2017-01-21 1653.04103452935 1502.85387786803 1572.8018404591 1603.48767034389 1469.17568639486 1550.76893316562 1480.24452642626 1496.75982569338 1433.26928062757 1428.3902660907 1600.16626338164 1580.32897320889 1576.70715975871 1403.20637937325 1419.10356495493 1294.30723479083 1525.82405845551 1647.57619021608 1352.73608250164 1384.64062644783 1669.36214556318 1444.99688288865 NA 1559.96554921487 1555.00019297157 1751.8940109038 1537.18280485436 1479.81201312661 1507.59795052592 1503.79897526296 NA NA NA NA NA NA NA
"82" "Girls Fight Out #2" 2017-02-05 1654.77599880373 1502.85387786803 1572.8018404591 1606.05247706878 1469.17568639486 1549.03396889124 1480.24452642626 1496.75982569338 1427.86448228767 1428.3902660907 1600.16626338164 1587.5139672497 1576.70715975871 1403.20637937325 1419.10356495493 1290.83730624206 1525.82405845551 1645.01138349119 1347.60646905186 1384.64062644783 1669.36214556318 1442.2944837187 NA 1565.09516266465 1558.47012152034 1751.8940109038 1537.18280485436 1472.62701908581 1513.00274886582 1506.50137443291 NA NA NA NA NA NA NA
"83" "Girls Fight Out #3" 2017-02-18 1658.62400864301 1502.85387786803 1572.8018404591 1609.7377163281 1469.17568639486 1546.54364772601 1480.24452642626 1496.75982569338 1424.01647244839 1428.3902660907 1600.16626338164 1593.56173386645 1576.70715975871 1403.20637937325 1419.10356495493 1285.8566639116 1525.82405845551 1646.93538841083 1343.92122979253 1384.64062644783 1669.36214556318 1436.24671710194 NA 1565.09516266465 1556.5461166007 1751.8940109038 1537.18280485436 1472.62701908581 1517.98339119628 1508.99169559814 NA NA NA NA NA NA NA
"84" "Dramatic Fan Club Members Only Entertainment ~At This Time, Excitement In Ichigaya" 2017-02-26 1661.51959285405 1502.85387786803 1572.8018404591 1612.4215153309 1469.17568639486 1553.47156258006 1480.24452642626 1496.75982569338 1429.80764087046 1428.3902660907 1600.16626338164 1592.50035152368 1576.70715975871 1403.20637937325 1419.10356495493 1283.17286490881 1525.82405845551 1644.03980419979 1338.13006137046 1384.64062644783 1669.36214556318 1429.31880224789 NA 1565.09516266465 1557.60749894347 1751.8940109038 1537.18280485436 1472.62701908581 1517.98339119628 1508.99169559814 NA NA NA NA NA NA NA
"85" "Yokodai Station Event Wrestling Part 1 (2017)" 2017-03-04 1666.52042240111 1502.85387786803 1572.8018404591 1609.92110055736 1469.17568639486 1537.96165641691 1480.24452642626 1496.75982569338 1429.80764087046 1428.3902660907 1600.16626338164 1595.38485340503 1576.70715975871 1403.20637937325 1419.10356495493 1280.28836302746 1525.82405845551 1644.03980419979 1353.6399675336 1384.64062644783 1669.36214556318 1424.31797270083 NA 1565.09516266465 1560.107913717 1751.8940109038 1537.18280485436 1472.62701908581 1517.98339119628 1508.99169559814 NA NA NA NA NA NA NA
"86" "Yokodai Station Event Wrestling Part 2 (2017)" 2017-03-04 1664.26815150979 1502.85387786803 1572.8018404591 1612.17337144868 1469.17568639486 1537.96165641691 1480.24452642626 1496.75982569338 1444.24256144273 1428.3902660907 1600.16626338164 1580.94993283276 1576.70715975871 1403.20637937325 1419.10356495493 1276.95873055742 1525.82405845551 1648.54434598242 1349.13542575097 1384.64062644783 1669.36214556318 1424.31797270083 NA 1565.09516266465 1563.43754618704 1751.8940109038 1537.18280485436 1472.62701908581 1517.98339119628 1508.99169559814 NA NA NA NA NA NA NA
"87" "At This Time, Get Excited In Nerima!" 2017-03-12 1669.44882998463 1502.85387786803 1572.8018404591 1614.7637106861 1469.17568639486 1532.78097794207 1480.24452642626 1496.75982569338 1442.28816410929 1428.3902660907 1600.16626338164 1578.35959359534 1576.70715975871 1403.20637937325 1419.10356495493 1273.04993589055 1525.82405845551 1656.18763117883 1343.69176791099 1384.64062644783 1669.36214556318 1422.71284688768 NA 1557.45187746824 1571.31792353911 1751.8940109038 1537.18280485436 1466.3517675469 1521.89218586315 1510.94609293157 1525.44365783998 NA NA NA NA NA NA
"88" "At This Time, Get Excited In Yokohama!" 2017-03-25 1676.88553404282 1502.85387786803 1572.8018404591 1616.14851029186 1469.17568639486 1531.39617833631 1480.24452642626 1496.75982569338 1434.54008408991 1428.3902660907 1600.16626338164 1570.92288953715 1576.70715975871 1403.20637937325 1419.10356495493 1270.28033667903 1525.82405845551 1658.95723039036 1347.54276852068 1384.64062644783 1669.36214556318 1415.58641743848 NA 1553.60087685855 1579.01992475848 1751.8940109038 1537.18280485436 1458.64976632753 1529.64026588254 1510.94609293157 1532.57008728918 NA NA NA NA NA NA
"89" "At This Time, Get Excited In Narimasu!" 2017-04-08 1673.78634209167 1502.85387786803 1572.8018404591 1620.18685377763 1469.17568639486 1534.49537028746 1480.24452642626 1496.75982569338 1436.3229505325 1428.3902660907 1600.16626338164 1570.92288953715 1576.70715975871 1403.20637937325 1419.10356495493 1268.35150633812 1525.82405845551 1660.88606073126 1343.50442503491 1378.44224254552 1669.36214556318 1416.47785065978 NA 1555.62004860144 1585.21830866078 1751.8940109038 1537.18280485436 1451.48684036938 1527.85739943995 1510.05465971028 1530.5509155463 1567.16292595815 NA NA NA NA NA
"90" "At This Time, Get Excited In Osaka!" 2017-04-30 1679.97905479188 1502.85387786803 1572.8018404591 1622.58193678888 1469.17568639486 1528.30265758726 1480.24452642626 1496.75982569338 1433.85717923708 1428.3902660907 1600.16626338164 1570.92288953715 1576.70715975871 1403.20637937325 1419.10356495493 1264.7307771674 1525.82405845551 1658.49097772 1338.7142590124 1382.17935392841 1669.36214556318 1411.54630806894 NA 1563.0942713672 1590.0084746833 1751.8940109038 1537.18280485436 1444.01261760361 1530.32317073536 1514.98620230111 1534.17164471702 1563.42581457526 NA NA NA NA NA
"91" "Girls Fight Out #4" 2017-05-07 1681.97448563827 1502.85387786803 1572.8018404591 1620.58650594249 1469.17568639486 1523.6446037898 1480.24452642626 1496.75982569338 1429.05721378382 1428.3902660907 1600.16626338164 1570.92288953715 1576.70715975871 1403.20637937325 1419.10356495493 1261.69187709601 1525.82405845551 1656.49554687361 1334.7233973196 1378.16212818999 1669.36214556318 1409.14632534232 NA 1567.08513306 1592.0039055297 1751.8940109038 1537.18280485436 1444.01261760361 1535.12313618862 1517.38618502774 1534.17164471702 1566.46471464666 NA NA NA NA NA
"92" "At This Time, Get Excited In Kasukabe!" 2017-05-14 1683.60867915283 1502.85387786803 1572.8018404591 1625.12586612356 1469.17568639486 1516.01850824681 1477.97484633573 1496.75982569338 1422.01860514655 1428.3902660907 1600.16626338164 1570.92288953715 1576.70715975871 1403.20637937325 1419.10356495493 1260.05768358145 1525.82405845551 1658.76522696414 1330.55346141169 1378.16212818999 1669.36214556318 1408.02366580504 NA 1562.54577287893 1592.0039055297 1751.8940109038 1537.18280485436 1444.01261760361 1542.16174482589 1517.38618502774 1542.92039979729 1570.63465055457 NA NA NA NA NA
"93" "At This Time, Get Excited In Shinjuku!" 2017-06-04 1690.46697914228 1502.85387786803 1572.8018404591 1633.34389564574 1469.17568639486 1506.79126322337 1492.75459780674 1496.75982569338 1430.81045189526 1428.3902660907 1600.16626338164 1570.92288953715 1576.70715975871 1403.20637937325 1419.10356495493 1264.90740279536 1525.82405845551 1643.98547549312 1341.91523634721 1366.80035325446 1669.36214556318 1412.41958917939 NA 1554.32774335674 1592.0039055297 1751.8940109038 1537.18280485436 1439.1628983897 1537.76582145154 1508.59433827903 1552.14764482073 1563.77635056512 NA NA NA NA NA
"94" "Girls Fight Out #5" 2017-06-24 1687.20415256236 1502.85387786803 1572.8018404591 1636.89106397679 1469.17568639486 1502.49652514521 1499.28025096658 1496.75982569338 1428.66308285618 1428.3902660907 1600.16626338164 1570.92288953715 1576.70715975871 1403.20637937325 1419.10356495493 1261.89788561013 1525.82405845551 1646.1328445322 1335.38958318737 1363.25318492341 1669.36214556318 1409.11707856002 NA 1557.59056993666 1592.0039055297 1751.8940109038 1537.18280485436 1439.1628983897 1537.76582145154 1508.59433827903 1556.44238289889 1570.08837836973 NA NA NA NA NA
"95" "The 4th Tokyo Princess Cup Opener" 2017-07-02 1672.2675504687 1502.85387786803 1572.8018404591 1641.13687828739 1469.17568639486 1494.41779739152 1514.21685306024 1496.75982569338 1442.1835525155 1428.3902660907 1600.16626338164 1570.92288953715 1576.70715975871 1403.20637937325 1419.10356495493 1259.47362893556 1525.82405845551 1651.67750315272 1331.03548566519 1363.25318492341 1669.36214556318 1404.87126424942 NA 1561.94466745884 1592.0039055297 1751.8940109038 1537.18280485436 1436.04249644375 1537.76582145154 1508.59433827903 1542.92191323957 1578.16710612342 NA NA NA NA NA
"96" "The 4th Tokyo Princess Cup 2nd Round" 2017-07-15 1676.08573988274 1502.85387786803 1572.8018404591 1645.83569961936 1469.17568639486 1496.32689209854 1522.1727727593 1496.75982569338 1434.22763281644 1428.3902660907 1600.16626338164 1570.92288953715 1576.70715975871 1403.20637937325 1419.10356495493 1256.71967949956 1525.82405845551 1639.15071877274 1327.21729625115 1365.16227963043 1669.36214556318 1402.9621695424 NA 1574.47145183882 1592.0039055297 1751.8940109038 1537.18280485436 1431.34367511179 1537.76582145154 1508.59433827903 1541.01281853255 1580.92105555942 NA NA NA NA NA
"97" "Delicious Sacas Pro Wrestling 2017 ~Tokyo Joshi Pro~" 2017-07-26 1681.40907437456 1502.85387786803 1572.8018404591 1643.3840399588 1469.17568639486 1493.66522485263 1527.07609208041 1496.75982569338 1444.14462774758 1428.3902660907 1600.16626338164 1570.92288953715 1576.70715975871 1403.20637937325 1419.10356495493 1253.460904438 1525.82405845551 1641.60237843329 1322.31397693004 1367.82394687634 1669.36214556318 1397.63883505058 NA 1574.47145183882 1592.0039055297 1751.8940109038 1537.18280485436 1421.42668018065 1537.76582145154 1508.59433827903 1544.27159359411 1580.92105555942 NA NA NA NA NA
"98" "Fighting Beer Garden 2017 ~The 4th Tokyo Princess Cup Final Round~" 2017-07-30 1678.0200023907 1502.85387786803 1572.8018404591 1631.42618400024 1469.17568639486 1486.88708088492 1529.98120856391 1496.75982569338 1439.04831148161 1428.3902660907 1600.16626338164 1570.92288953715 1576.70715975871 1403.20637937325 1419.10356495493 1257.95088286215 1525.82405845551 1644.99145041715 1329.09212089776 1371.2130188602 1669.36214556318 1395.0906769176 NA 1595.06168430365 1592.0039055297 1751.8940109038 1537.18280485436 1416.9367017565 1537.76582145154 1511.14249641201 1540.88252161025 1569.38356256965 1505.09631626597 NA NA NA NA
"99" "At This Time, Get Excited In Itabashi!" 2017-08-12 1682.85453231202 1502.85387786803 1572.8018404591 1634.41149076849 1469.17568639486 1483.97978633134 1532.39847352456 1496.75982569338 1441.95560603519 1428.3902660907 1600.16626338164 1570.92288953715 1576.70715975871 1403.20637937325 1419.10356495493 1252.13629375499 1525.82405845551 1652.08153140258 1326.10681412951 1366.36940678562 1669.36214556318 1400.90526602476 NA 1592.64441934299 1592.0039055297 1751.8940109038 1537.18280485436 1412.10217183518 1537.76582145154 1511.14249641201 1533.79244062482 1574.22717464423 1505.09631626597 NA NA NA NA
"100" "Brand New Wrestling ~The Beginning Of The New Era~" 2017-08-26 1677.98922787789 1502.85387786803 1572.8018404591 1643.14014223294 1469.17568639486 1487.19605010402 1524.1153181674 1496.75982569338 1445.08906736094 1428.3902660907 1600.16626338164 1570.92288953715 1576.70715975871 1403.20637937325 1419.10356495493 1246.44054865329 1525.82405845551 1657.37902209898 1322.27273862259 1364.90599159614 1669.36214556318 1402.47199668764 NA 1600.92757470015 1592.0039055297 1751.8940109038 1537.18280485436 1417.79791693688 1534.63236012579 1509.57576574913 1530.57617685214 1580.65970218961 1503.52958560309 1493.56747245463 1581.27134853555 1884.86530443413 2121.56673066288
"101" "Shinkiba De Bakoon!" 2017-09-09 1673.37910683627 1502.85387786803 1572.8018404591 1646.11396807851 1469.17568639486 1485.70913718124 1525.60223109019 1496.75982569338 1453.00797863674 1428.3902660907 1600.16626338164 1570.92288953715 1576.70715975871 1403.20637937325 1419.10356495493 1243.46672280772 1525.82405845551 1653.41956646108 1314.3538273468 1362.9601511436 1669.36214556318 1406.43145232553 NA 1591.70733261692 1592.0039055297 1753.83985135634 1537.18280485436 1422.4080379785 1534.63236012579 1509.57576574913 1539.51499123668 1589.87994427284 1503.52958560309 1484.62865807009 1581.27134853555 1884.86530443413 2121.56673066288
"102" "Yokohama De Bakoon!" 2017-09-16 1678.42453356015 1502.85387786803 1572.8018404591 1648.6956588671 1469.17568639486 1480.19324585215 1530.76561266735 1496.75982569338 1456.54749297587 1428.3902660907 1600.16626338164 1570.92288953715 1576.70715975871 1403.20637937325 1419.10356495493 1240.01275705031 1525.82405845551 1658.93545779017 1312.55993934426 1355.88112246535 1669.36214556318 1413.51048100379 NA 1596.95518637686 1592.0039055297 1753.83985135634 1537.18280485436 1417.24465640133 1534.63236012579 1509.57576574913 1535.97547689755 1587.29825348426 1503.52958560309 1479.58323134621 1581.27134853555 1884.86530443413 2121.56673066288
"103" "Osaka De Bakoon!" 2017-09-30 1675.79201262303 1502.85387786803 1572.8018404591 1640.92883298648 1469.17568639486 1469.51371522132 1536.0306545416 1496.75982569338 1467.2270236067 1428.3902660907 1600.16626338164 1570.92288953715 1576.70715975871 1403.20637937325 1419.10356495493 1234.74771517607 1525.82405845551 1661.91024969264 1326.02694365279 1352.90633056288 1669.36214556318 1425.38960877218 NA 1606.67730906022 1592.0039055297 1753.83985135634 1537.18280485436 1411.54447797342 1534.63236012579 1509.57576574913 1538.60799783467 1577.5761308009 1503.52958560309 1467.70410357782 1581.27134853555 1884.86530443413 2121.56673066288
"104" "Smile YES Yokohama" 2017-10-14 1681.9922553501 1502.85387786803 1572.8018404591 1642.96951591969 1469.17568639486 1467.69237928411 1540.11202040802 1496.75982569338 1465.18634067348 1428.3902660907 1600.16626338164 1570.92288953715 1576.70715975871 1403.20637937325 1419.10356495493 1231.10504330165 1525.82405845551 1666.8381198951 1323.72637344944 1356.38126900498 1669.36214556318 1421.30824290575 NA 1613.62718594443 1592.0039055297 1753.83985135634 1537.18280485436 1404.59460108922 1538.2750320002 1511.39710168634 1534.70832531095 1574.1011923588 1503.52958560309 1462.77623337535 1581.27134853555 1884.86530443413 2121.56673066288
"105" "Yokodai Station Pro Wrestling Part 1" 2017-10-28 1684.24847532584 1502.85387786803 1572.8018404591 1633.00394264505 1469.17568639486 1477.65795255875 1545.26723762036 1496.75982569338 1470.16912731081 1428.3902660907 1600.16626338164 1570.92288953715 1576.70715975871 1403.20637937325 1419.10356495493 1231.10504330165 1525.82405845551 1661.85533325778 1321.4701534737 1351.22605179264 1669.36214556318 1421.30824290575 NA 1613.62718594443 1592.0039055297 1753.83985135634 1537.18280485436 1404.59460108922 1538.2750320002 1511.39710168634 1534.70832531095 1574.1011923588 1503.52958560309 1462.77623337535 1581.27134853555 1884.86530443413 2121.56673066288
"106" "Yokodai Station Pro Wrestling Part 2" 2017-10-28 1690.93551996652 1502.85387786803 1572.8018404591 1629.6604203247 1469.17568639486 1477.65795255875 1544.96342122478 1496.75982569338 1470.16912731081 1428.3902660907 1600.16626338164 1570.92288953715 1576.70715975871 1403.20637937325 1419.10356495493 1231.10504330165 1525.82405845551 1661.85533325778 1321.4701534737 1354.56957411298 1669.36214556318 1415.44280936268 NA 1613.62718594443 1592.0039055297 1753.83985135634 1537.18280485436 1397.90755644853 1538.2750320002 1511.39710168634 1535.01214170653 1579.96662590188 1503.52958560309 1462.77623337535 1581.27134853555 1884.86530443413 2121.56673066288
"107" "Girls Fight Out #6" 2017-10-29 1688.77241812165 1502.85387786803 1572.8018404591 1615.54473413362 1469.17568639486 1491.77363874984 1547.12652306965 1496.75982569338 1474.49533100056 1428.3902660907 1600.16626338164 1570.92288953715 1576.70715975871 1403.20637937325 1419.10356495493 1226.7788396119 1525.82405845551 1664.01843510266 1317.00932388223 1346.30393597161 1669.36214556318 1423.70844750405 NA 1611.46408409955 1592.0039055297 1753.83985135634 1537.18280485436 1401.33639306037 1542.73586159168 1511.39710168634 1531.5833050947 1586.82429912555 1503.52958560309 1455.91856015168 1581.27134853555 1884.86530443413 2121.56673066288
"108" "Smile YES Shin-Kiba" 2017-11-03 1685.05801826362 1502.85387786803 1572.8018404591 1621.24844862285 1469.17568639486 1494.85550014599 1544.0446616735 1496.75982569338 1468.24532310447 1428.3902660907 1600.16626338164 1570.92288953715 1576.70715975871 1403.20637937325 1419.10356495493 1239.3190281065 1525.82405845551 1671.44723481872 1304.46913538762 1350.01833582964 1669.36214556318 1417.54472471173 NA 1617.71409199564 1592.0039055297 1753.83985135634 1537.18280485436 1393.9075933443 1553.99806111845 1511.39710168634 1537.74702788701 1575.56209959878 1503.52958560309 1450.21484566245 1581.27134853555 1884.86530443413 2121.56673066288
"109" "Smile YES Shinjuku" 2017-11-23 1694.66646870583 1502.85387786803 1572.8018404591 1626.65731928128 1469.17568639486 1489.44662948756 1546.74909700271 1496.75982569338 1476.39491595902 1428.3902660907 1600.16626338164 1570.92288953715 1576.70715975871 1395.0567865187 1419.10356495493 1236.50974000682 1525.82405845551 1661.83878437651 1300.63316492449 1348.10035059808 1669.36214556318 1428.48228469094 NA 1617.71409199564 1592.0039055297 1753.83985135634 1537.18280485436 1395.82557857587 1556.80734921813 1511.39710168634 1535.04259255779 1579.39807006191 1503.52958560309 1439.27728568325 1581.27134853555 1884.86530443413 2121.56673066288
"110" "I Tighten My Helmet And Leave For Korakuen" 2017-12-10 1691.57685401364 1502.85387786803 1572.8018404591 1622.47286199768 1469.17568639486 1496.42398084353 1547.68605364369 1496.75982569338 1485.33063061325 1428.3902660907 1600.16626338164 1570.92288953715 1576.70715975871 1388.07943516273 1419.10356495493 1244.87865457402 1525.82405845551 1658.35010869852 1294.4539355401 1339.73143603087 1669.36214556318 1431.57189938314 NA 1623.89332138003 1592.0039055297 1753.83985135634 1537.18280485436 1395.82557857587 1560.99180650173 1511.39710168634 1538.53126823578 1578.46111342094 1503.52958560309 1430.34157102901 1581.27134853555 1884.86530443413 2121.56673066288
"111" "Se No, Merry Christmas!" 2017-12-23 1693.90812028763 1502.85387786803 1572.8018404591 1631.21283465169 1469.17568639486 1506.19953088002 1549.84496325097 1496.75982569338 1490.33002203912 1428.3902660907 1600.16626338164 1570.92288953715 1576.70715975871 1381.28057068666 1419.10356495493 1251.67751905009 1525.82405845551 1661.96529158771 1289.45454411423 1337.40016975688 1669.36214556318 1428.1724671451 NA 1621.73441177275 1592.0039055297 1753.83985135634 1537.18280485436 1392.21039568668 1564.39123873977 1511.39710168634 1533.7902341075 1569.72114076693 1503.52958560309 1425.30705512079 1581.27134853555 1884.86530443413 2121.56673066288
